Size,Indices,AIC,BIC,CICOMP
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM",-1647.7657971236147,-1613.6561555855394,-1495.6469145170736
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Cl_uM",-1109.5513164550885,-1075.4416749170132,-957.4324489434855
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM",-235.44279484000378,-201.33315330192852,-83.32391229909865
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM",-2099.192251311794,-2065.0826097737186,-1947.07336718571
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,Cl_uM",1028.0759747304287,1062.185616268504,1180.194859450325
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM",-1534.4031809126375,-1500.2935393745622,-1382.284940264753
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,K_uM,Cl_uM",120.83112054927184,154.94076208734714,272.95000362011535
7,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,SO4_uM,Cl_uM",-3302.26923215592,-3268.1595906178445,-3150.150349925498
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM",-1769.733932942696,-1735.6242914046206,-1617.6153844408657
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM",-1735.6412124469584,-1701.5315709088832,-1583.5226157039745
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,Cl_uM",-980.1752155824275,-946.0655740443523,-828.0567145466423
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM",-2507.6325779800136,-2473.5229364419383,-2355.6115888027593
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,K_uM,Cl_uM",-1077.9437828256491,-1043.8341412875739,-925.8253510215416
7,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,SO4_uM,Cl_uM",-1070.2730990515784,-1036.163457513503,-918.1542888829489
7,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM",-1897.6290638262176,-1863.5194222881423,-1747.3322903005082
7,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,K_uM,Cl_uM",748.0967669201826,782.2064084582579,900.215651612509
7,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,SO4_uM,Cl_uM",-276.132224422684,-242.0225828846087,-124.01334057343738
7,"Temp_C,pH,DOC_M,DIC_mM,K_uM,SO4_uM,Cl_uM",-1228.3726691814538,-1194.2630276433786,-1076.368734706657
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM",-2439.700343426145,-2405.59070188807,-2287.5814738192953
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM",-1368.7667688081808,-1334.6571272701055,-1216.6478847050562
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,Cl_uM",-826.5598657401588,-792.4502242020835,-674.4409824020843
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM",-1600.8155444359236,-1566.7059028978483,-1448.6966662697882
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,K_uM,Cl_uM",-2236.6305319766416,-2202.5208904385663,-2084.511665278469
7,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,SO4_uM,Cl_uM",-1292.7773528876419,-1258.6677113495666,-1140.6584688083124
7,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM",-1728.018107102811,-1693.9084655647357,-1575.8992241109888
7,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,K_uM,Cl_uM",458.3820058410814,492.4916473791567,610.50089059168
7,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,SO4_uM,Cl_uM",-1044.4967964043885,-1010.3871548663133,-892.3779124166826
7,"Temp_C,pH,DOC_M,Ca_uM,K_uM,SO4_uM,Cl_uM",-1875.6579695404778,-1841.5483280024025,-1723.5390863438615
7,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM",-1564.3677421487498,-1530.2581006106745,-1412.2535357550785
7,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,K_uM,Cl_uM",48.84492483654013,82.95456637461541,200.9638078999257
7,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,SO4_uM,Cl_uM",-614.0099532250089,-579.9003116869336,-461.89106935978907
7,"Temp_C,pH,DOC_M,Mg_uM,K_uM,SO4_uM,Cl_uM",-812.3350083121888,-778.2253667741136,-660.2314760709593
7,"Temp_C,pH,DOC_M,Na_uM,K_uM,SO4_uM,Cl_uM",422.9034799517802,457.01312148985545,575.0223645153228
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",-2456.570543489843,-2422.460901951768,-2369.373382353766
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",-2069.699504694581,-2035.5898631565055,-1918.1303744435963
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",-1581.7651907200654,-1547.6555491819902,-1446.305555224364
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",-1807.3607938895345,-1773.2511523514593,-1655.2434217323291
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",-3308.140311424656,-3274.0306698865807,-3159.72066812312
7,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",-2226.032361768678,-2191.922720230603,-2107.871232785611
7,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",-2076.8155808126617,-2042.7059392745864,-1924.6977006202756
7,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",-327.45791594340835,-293.3482744053331,-175.33916774556957
7,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",-2054.1122100752737,-2020.0025685371984,-1902.0005339681445
7,"Temp_C,pH,DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",-2405.3962786679135,-2371.2866371298383,-2253.2786909575852
7,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",-1091.0877416153623,-1056.978100077287,-939.0899037543335
7,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",-1253.0500176651835,-1218.9403761271083,-1114.4818906419403
7,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1362.6977276137907,-1328.5880860757154,-1241.7511102753674
7,"Temp_C,pH,DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",386.82170006988264,420.9313416079579,538.928586086948
7,"Temp_C,pH,DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",-1110.7697515265054,-1076.6601099884301,-958.6516564327796
7,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-2466.6706968930416,-2432.5610553549664,-2314.551940831884
7,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-2486.1868991055576,-2452.0772575674823,-2334.069630353636
7,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1142.9145588746835,-1108.8049173366082,-990.7957186780264
7,"Temp_C,pH,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-3183.691436109246,-3149.5817945711706,-3031.572714669891
7,"Temp_C,pH,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-3064.9720855117216,-3030.8624439736464,-2913.1267693753257
7,"Temp_C,pH,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1577.3256305725772,-1543.215989034502,-1425.2069878710352
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",-1713.4992634271923,-1679.389621889117,-1561.38103577209
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",-1312.2016197883424,-1278.0919782502672,-1160.082737748174
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",-1157.5176743909199,-1123.4080328528446,-1005.4020833523306
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",-1664.3160845266734,-1630.2064429885982,-1512.1972000386484
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",-1126.8315181653343,-1092.721876627259,-974.7127964738931
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",-1399.8361366888792,-1365.7264951508039,-1247.7172523529275
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",-2381.470217750745,-2347.36057621267,-2229.351333057034
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",467.3251398121978,501.43478135027306,619.4440245551168
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",-2329.2460294790235,-2295.136387940948,-2177.1271447624895
7,"Temp_C,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",-2816.756262774178,-2782.646621236103,-2664.637378080691
7,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",-1776.8984496567105,-1742.7888081186352,-1624.7796633523612
7,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",-1402.3549756327534,-1368.2453340946781,-1250.2362814980424
7,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1110.2685961056445,-1076.1589545675693,-958.154127120682
7,"Temp_C,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",-1065.11124351191,-1031.0016019738348,-912.9924854846722
7,"Temp_C,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",-50.06946912751796,-15.959827589442682,102.04941563095664
7,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-1358.1368967677279,-1324.0272552296526,-1206.0180120354896
7,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",500.7816622397752,534.8913037778505,652.9005469335066
7,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1384.283268154828,-1350.1736266167527,-1232.1643834198628
7,"Temp_C,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-1183.889253730319,-1149.7796121922438,-1031.7703689782115
7,"Temp_C,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",507.368786898484,541.4784284365593,659.4875141837882
7,"Temp_C,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",823.5180116360449,857.6276531741202,975.6368963793575
7,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-2013.6754020785272,-1979.565760540452,-1862.9984504836023
7,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-1028.4558152362472,-994.3461736981719,-878.4918550206522
7,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-2385.228129725715,-2351.1184881876397,-2234.0458968993375
7,"Temp_C,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-2175.2988960623657,-2141.1892545242904,-2023.4505049541403
7,"Temp_C,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1736.8493056467673,-1702.739664108692,-1584.744114963964
7,"Temp_C,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1205.8441348735157,-1171.7344933354404,-1054.5554807082137
7,"Temp_C,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-2062.2713111910907,-2028.1616696530155,-1910.1564597423358
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",-1906.2351958159647,-1872.1255542778895,-1754.1164053954517
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",-2610.8959298947707,-2576.7862883566954,-2458.7988861298427
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",-921.1452519683596,-887.0356104302844,-769.0263719262362
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",-1579.9668287831712,-1545.857187245096,-1427.8479458722848
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",-1086.996484217517,-1052.8868426794418,-934.8819686073396
7,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",-1177.0097298798485,-1142.9000883417732,-1024.8908465358459
7,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",-1785.8610754151844,-1751.751433877109,-1633.7421912382313
7,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",942.5595181339365,976.6691596720118,1094.6784029036473
7,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",-390.849722254659,-356.74008071658375,-238.7308393409293
7,"pH,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",-2078.3083504270303,-2044.198708888955,-1926.1894665120271
7,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",-1758.4411641381307,-1724.3315226000555,-1606.322693232745
7,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",-1023.1034387851707,-988.9937972470955,-870.9846152505304
7,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-957.964802271243,-923.8551607331677,-805.8459405728884
7,"pH,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",-1076.3930860265514,-1042.283444488476,-924.2746840888296
7,"pH,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",118.48066318503744,152.59030472311272,270.59954762257496
7,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-1685.6444164252641,-1651.5347748871889,-1533.5255331047517
7,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-516.9423371490506,-482.8326956109753,-364.82345368324326
7,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-949.7946160201743,-915.684974482099,-797.6757327634618
7,"pH,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-1753.9581899404518,-1719.8485484023765,-1601.8393068291866
7,"pH,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1471.668403544021,-1437.5587620059457,-1319.5495895407912
7,"pH,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-220.39346158176485,-186.28382004368956,-68.27457807180116
7,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-2158.2000329979064,-2124.090391459831,-2006.539943367534
7,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-1435.2063708759101,-1401.0967293378349,-1283.6300832823242
7,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1733.3010711738677,-1699.1914296357925,-1581.7723164782474
7,"pH,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-2488.9913092280126,-2454.8816676899373,-2337.5456628293005
7,"pH,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-2772.0792735930618,-2737.9696320549865,-2623.0370863905996
7,"pH,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1289.8025464028813,-1255.692904864806,-1138.2663122314511
7,"pH,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-2465.0309946984844,-2430.921353160409,-2319.922882895279
7,"DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-1289.9077177958363,-1255.798076257761,-1137.788833790431
7,"DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-1233.2844330502155,-1199.1747915121402,-1081.1655767434574
7,"DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-1224.159240134917,-1190.0495985968416,-1072.0403569638727
7,"DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-1221.7615662301505,-1187.6519246920752,-1069.6426917709384
7,"DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1163.2095593502022,-1129.099917812127,-1011.0907093289833
7,"DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1236.9262548606348,-1202.8166133225595,-1084.8073845096962
7,"DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1105.868136441324,-1071.7584949032487,-953.7492889516191
7,"DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-1020.4155353965182,-986.3058938584429,-869.110339850107
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM",-4326.711171696616,-4288.811569987643,-4129.272647761116
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM",-5060.843601170436,-5022.943999461464,-4863.405035356418
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,Cl_uM",-4583.287542610816,-4545.387940901844,-4385.849350260768
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM",-2788.761634948036,-2750.8620332390633,-2591.323069336972
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,Cl_uM",-4093.132397062004,-4055.2327953530316,-3895.69395170345
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,SO4_uM,Cl_uM",-4133.246326354753,-4095.346724645781,-3935.80778046119
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM",-3961.6876067536277,-3923.788005044655,-3764.249046513914
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,Cl_uM",-3131.6306123012223,-3093.7310105922497,-2934.1922959590065
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,SO4_uM,Cl_uM",-4166.886575624033,-4128.986973915061,-3969.4480384426106
8,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,K_uM,SO4_uM,Cl_uM",-4187.326070288726,-4149.426468579754,-3989.887561029502
8,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM",-2564.1838373219175,-2526.284235612945,-2366.7452929159226
8,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,Cl_uM",-4914.848404860287,-4876.948803151315,-4717.41064899493
8,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-4000.718992381136,-3962.8193906721635,-3803.2805707320113
8,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,K_uM,SO4_uM,Cl_uM",-2645.87537743356,-2607.9757757245875,-2448.5068917565955
8,"Temp_C,pH,DOC_M,DIC_mM,Na_uM,K_uM,SO4_uM,Cl_uM",-3730.380776649082,-3692.481174940109,-3532.9463944036925
8,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-3797.325782099471,-3759.4261803904983,-3599.8872244943923
8,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-4190.908092642756,-4153.008490933784,-3993.472978808079
8,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-3125.9420828487896,-3088.042481139817,-2928.5039807341655
8,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-4780.430805321681,-4742.531203612709,-4582.99230701026
8,"Temp_C,pH,DOC_M,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4540.473153048907,-4502.573551339935,-4343.034755040626
8,"Temp_C,pH,DOC_M,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-3182.6457654892697,-3144.746163780297,-2985.2172235014823
8,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-3387.0058282325813,-3349.1062265236087,-3189.5671942660697
8,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-4126.7252670107755,-4088.825665301803,-3929.423724204974
8,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-3582.362782622422,-3544.4631809134494,-3384.924767102574
8,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-4383.219600996666,-4345.3199992876935,-4185.781148467891
8,"Temp_C,pH,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4474.5767543433985,-4436.677152634426,-4277.173420436838
8,"Temp_C,pH,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-2659.0957318783203,-2621.1961301693477,-2461.657002452262
8,"Temp_C,pH,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-5586.157461663576,-5548.257859954604,-5388.7192153967535
8,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-4362.83704944375,-4324.937447734778,-4165.398483679768
8,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-5192.274071629141,-5154.374469920169,-4994.835547160646
8,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-3994.0813425224096,-3956.181740813437,-3796.6427778545785
8,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-4068.5669534662657,-4030.667351757293,-3871.1283884216173
8,"Temp_C,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4124.196526832528,-4086.296925123556,-3926.758085209874
8,"Temp_C,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-7383.576991118646,-7345.677389409674,-7186.13843294801
8,"Temp_C,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-3640.4468281246445,-3602.547226415672,-3443.0084228850264
8,"Temp_C,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-3789.4027291324433,-3751.5031274234707,-3592.6223983260466
8,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-5649.667541495088,-5611.767939786116,-5452.229014161039
8,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-4708.589921400083,-4670.690319691111,-4511.151942485853
8,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-6109.2505524486,-6071.3509507396275,-5911.812953590278
8,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-4574.898378591646,-4536.998776882674,-4377.460239989668
8,"pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4361.177888256402,-4323.27828654743,-4163.739527083181
8,"pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4459.049842583271,-4421.150240874299,-4261.611758458365
8,"pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4091.9323755624246,-4054.032773853452,-3894.494018179922
8,"pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-4221.307809749864,-4183.408208040892,-4040.1591065953935
8,"DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-2625.528846303902,-2587.6292445949293,-2428.090280188601
9,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM",-18595.64059760299,-18553.95103572312,-10587.740805216194
9,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,Cl_uM",-16943.219418148743,-16901.529856268873,-10587.74065481429
9,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,SO4_uM,Cl_uM",-18649.773118865807,-18608.083556985937,-10587.740649858955
9,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,K_uM,SO4_uM,Cl_uM",-17445.768183270306,-17404.078621390436,-10587.740653562354
9,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-16784.63069574194,-16742.94113386207,-10587.740650949101
9,"Temp_C,pH,DOC_M,DIC_mM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-17327.498117504256,-17285.808555624386,-10587.74065062702
9,"Temp_C,pH,DOC_M,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-17275.299802170295,-17233.610240290425,-10587.740649694575
9,"Temp_C,pH,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-17254.600518889074,-17212.910957009204,-10587.740704966658
9,"Temp_C,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-17326.746554329526,-17285.056992449656,-10587.740649834986
9,"pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-18805.99034226889,-18764.30078038902,-10587.740649819125
10,"Temp_C,pH,DOC_M,DIC_mM,Ca_uM,Mg_uM,Na_uM,K_uM,SO4_uM,Cl_uM",-18595.64059760299,-18553.95103572312,-10586.740805216194
